Complaint total,Temp Avg,Hum Avg,Baro Avg,Windspeed,Gust,Wind Direction,Heat Index,Wind Chill,Dew Point
0,70.3,60.0,29.99,1.9383299999999999,6.7,312.0,70.3,70.3,55.8
0,71.69,59.0,29.98,2.57167,8.4,102.0,71.69,71.7,56.5
0,71.08,60.0,29.98,3.3,9.5,121.0,71.08,71.1,56.3
0,73.21,55.0,29.97,2.75833,7.5,204.0,73.21,73.2,55.9
0,72.67,55.0,29.97,2.23,6.0,238.0,72.67,72.7,55.4
1,69.0,65.0,29.99,2.39833,7.9,226.0,69.0,69.0,56.6
0,66.96,59.0,30.01,3.51833,8.9,90.0,66.96,67.0,52.3
0,65.08,57.0,30.02,4.11667,11.9,75.0,65.08,65.1,49.7
0,63.66,61.0,30.03,4.055,10.0,89.0,63.66,63.7,49.8
0,62.98,65.0,30.04,3.43,8.4,83.0,62.98,63.0,50.9
0,62.79,67.0,30.05,2.365,6.2,88.0,62.79,62.8,51.5
0,62.02,68.0,30.05,3.5766699999999996,11.9,87.0,62.02,62.0,51.4
0,60.27,73.0,30.05,3.4716699999999996,9.8,76.0,60.27,60.3,51.7
0,58.41,79.0,30.05,4.106669999999999,12.4,81.0,58.41,58.4,52.0
0,57.33,81.0,30.05,3.8266699999999996,10.6,91.0,57.33,57.3,51.5
0,56.77,80.0,30.04,4.555,13.5,89.0,56.77,56.8,50.5
0,55.54,78.0,30.04,4.795,12.0,93.0,55.54,55.5,48.9
0,54.43,77.0,30.04,4.13333,12.5,83.0,54.43,54.4,47.3
0,53.62,77.0,30.05,3.85167,10.0,83.0,53.62,53.6,46.7
1,53.0,74.0,30.06,4.2266699999999995,12.8,86.0,53.0,53.0,45.1
0,52.42,71.0,30.06,4.231669999999999,10.5,83.0,52.42,52.4,43.4
0,52.6,64.0,30.06,3.95667,12.0,84.0,52.6,52.6,40.7
0,52.45,59.0,30.06,3.94167,10.5,87.0,52.45,52.5,38.6
0,53.49,53.0,30.06,3.38,9.0,79.0,53.49,53.5,37.0
0,54.66,55.0,30.06,3.56333,9.3,59.0,54.66,54.7,38.9
1,57.63,51.0,30.03,4.255,11.1,59.0,57.63,57.6,39.6
0,60.4,46.0,30.02,4.48833,10.5,99.0,60.4,60.4,39.5
0,62.04,42.0,30.0,4.25167,12.5,48.0,62.04,62.0,38.3
0,64.42,40.0,29.98,3.11,10.6,108.0,64.42,64.4,39.3
1,66.15,36.0,29.97,2.92167,8.9,111.0,66.15,66.2,38.2
0,65.05,35.0,29.99,3.5516699999999997,10.0,93.0,65.05,65.0,36.8
0,62.55,40.0,30.01,2.11167,7.2,97.0,62.55,62.6,37.7
1,58.62,45.0,30.04,2.02,10.5,56.0,58.62,58.6,37.2
0,57.43,43.0,30.07,3.96167,11.1,44.0,57.43,57.4,35.3
0,55.36,46.0,30.1,4.53833,12.0,60.0,55.36,55.4,34.9
0,53.51,49.0,30.13,4.12,12.0,47.0,53.51,53.5,34.6
0,51.63,49.0,30.15,3.47833,11.1,68.0,51.63,51.6,33.3
0,50.17,50.0,30.16,3.3216699999999997,9.5,45.0,50.17,50.2,32.4
0,49.29,52.0,30.18,3.23667,10.0,58.0,49.29,49.3,32.3
0,48.0,54.0,30.19,2.285,7.9,49.0,48.0,48.0,32.2
0,46.67,55.0,30.2,1.815,8.4,17.0,46.67,46.7,31.4
0,46.22,55.0,30.21,1.71833,7.0,39.0,46.22,46.2,31.0
0,44.58,58.0,30.23,0.55833,5.4,13.0,44.58,44.6,30.9
0,42.58,63.0,30.25,0.54333,5.7,352.0,42.58,42.6,30.7
1,45.76,58.0,30.28,1.585,7.5,19.0,45.76,45.8,31.8
0,50.19,50.0,30.3,4.455,15.1,74.0,50.19,50.2,32.5
1,53.6,44.0,30.32,4.481669999999999,14.9,63.0,53.6,53.6,32.1
0,56.13,37.0,30.33,4.39,13.8,24.0,56.13,56.1,30.2
0,58.32,32.0,30.32,3.9266699999999997,11.6,22.0,58.32,58.3,28.3
1,59.35,31.0,30.32,4.195,14.5,17.0,59.35,59.3,28.6
1,60.09,30.0,30.3,4.90833,14.0,47.0,60.09,60.1,28.1
0,60.88,28.0,30.29,4.26,11.9,77.0,60.88,60.9,27.6
1,61.86,28.0,30.29,3.65,11.6,66.0,61.86,61.9,28.7
1,61.51,30.0,30.29,3.5933300000000004,9.5,334.0,61.51,61.5,29.6
1,60.07,31.0,30.31,3.31167,10.6,67.0,60.07,60.1,29.1
0,57.5,35.0,30.33,2.67167,10.3,41.0,57.5,57.5,29.7
0,53.38,42.0,30.35,1.28833,4.7,27.0,53.38,53.4,30.7
0,50.16,47.0,30.38,1.0633299999999999,6.0,360.0,50.16,50.2,30.5
0,49.43,46.0,30.4,1.99,7.0,46.0,49.43,49.4,29.7
0,48.28,49.0,30.41,1.7566700000000002,8.9,58.0,48.28,48.3,29.8
0,47.14,49.0,30.43,1.32667,6.0,14.0,47.14,47.1,29.0
0,45.49,51.0,30.44,0.705,4.0,348.0,45.49,45.5,28.4
0,44.2,54.0,30.45,0.285,5.0,355.0,44.2,44.2,28.8
0,43.42,58.0,30.45,0.6116699999999999,4.2,354.0,43.42,43.4,29.5
0,41.83,61.0,30.46,0.016669999999999997,1.6,356.0,41.83,41.8,29.6
0,41.92,63.0,30.46,0.57167,5.7,345.0,41.92,41.9,30.2
0,41.99,61.0,30.47,0.5,4.0,45.0,41.99,42.0,29.7
0,39.3,69.0,30.5,0.25833,2.6,315.0,39.3,39.3,29.9
1,41.95,65.0,30.53,2.00333,9.3,270.0,41.95,41.9,30.9
0,48.08,52.0,30.55,4.29167,11.4,71.0,48.08,48.1,31.4
0,51.0,48.0,30.57,4.191669999999999,12.5,92.0,51.0,51.0,31.8
1,54.12,44.0,30.58,2.68667,9.8,93.0,54.12,54.1,32.7
0,56.98,40.0,30.57,3.4833300000000005,12.4,157.0,56.98,57.0,32.8
0,58.41,36.0,30.57,4.075,14.6,95.0,58.41,58.4,31.8
0,59.12,33.0,30.55,4.3516699999999995,12.4,53.0,59.12,59.1,30.2
1,60.31,31.0,30.54,3.6166699999999996,12.0,86.0,60.31,60.3,29.5
1,61.16,30.0,30.53,3.37333,11.4,47.0,61.16,61.2,29.5
0,61.54,29.0,30.53,3.28,12.5,166.0,61.54,61.5,29.1
0,60.17,36.0,30.54,1.9766700000000001,7.0,152.0,60.17,60.2,33.0
0,56.38,43.0,30.55,0.8966700000000001,6.2,163.0,56.38,56.4,34.0
0,51.35,57.0,30.56,0.37,3.5,270.0,51.35,51.3,36.5
1,47.79,65.0,30.58,0.0,0.0,202.0,47.79,47.8,36.8
0,44.77,76.0,30.58,0.0,0.0,180.0,44.77,44.8,37.5
1,42.77,80.0,30.59,0.0,0.0,180.0,42.77,42.8,36.9
1,42.05,80.0,30.59,0.005,1.1,216.0,42.05,42.1,36.2
0,41.51,77.0,30.59,0.15833,2.1,225.0,41.51,41.5,34.9
0,39.66,83.0,30.6,0.0,0.0,180.0,39.66,39.7,35.1
0,39.41,82.0,30.6,0.03,1.6,315.0,39.41,39.4,34.5
0,38.32,80.0,30.6,0.31833,2.2,315.0,38.32,38.3,32.6
0,37.54,80.0,30.61,0.34667,3.0,337.0,37.54,37.5,31.8
0,37.08,79.0,30.61,0.60333,3.5,315.0,37.08,37.1,31.3
0,37.65,77.0,30.62,0.26333,2.1,315.0,37.65,37.7,31.0
0,41.88,68.0,30.64,1.20833,6.5,315.0,41.88,41.9,32.0
0,47.38,56.0,30.65,2.56833,6.7,57.0,47.38,47.4,32.5
0,51.26,49.0,30.65,2.51667,6.5,92.0,51.26,51.3,32.8
1,56.05,40.0,30.64,2.75667,7.9,45.0,56.05,56.1,31.9
0,58.78,35.0,30.63,3.2833300000000003,10.0,91.0,58.78,58.8,30.9
0,61.1,28.0,30.61,2.79167,10.5,97.0,61.1,61.1,27.7
0,62.2,29.0,30.58,2.82167,9.0,90.0,62.2,62.2,29.7
0,62.18,30.0,30.55,2.95833,8.5,102.0,62.18,62.2,30.7
0,61.59,32.0,30.53,3.4083300000000003,10.6,228.0,61.59,61.6,31.7
0,59.89,37.0,30.51,3.535,9.3,179.0,59.89,59.9,33.5
1,58.6,42.0,30.5,2.715,7.9,206.0,58.6,58.6,35.6
0,55.17,48.0,30.49,1.27667,5.4,205.0,55.17,55.2,35.6
0,51.0,56.0,30.48,0.455,3.2,315.0,51.0,51.0,36.1
1,48.27,64.0,30.47,0.12833,1.8,270.0,48.27,48.3,36.6
1,45.44,74.0,30.44,0.09833,1.8,239.0,45.44,45.4,37.6
0,43.4,77.0,30.42,0.006670000000000001,1.1,315.0,43.4,43.4,36.6
0,42.05,78.0,30.39,0.1,1.8,337.0,42.05,42.0,35.6
0,41.29,80.0,30.37,0.06,1.8,292.0,41.29,41.3,35.6
0,39.72,85.0,30.34,0.018330000000000003,1.3,291.0,39.72,39.7,35.7
0,39.03,90.0,30.31,0.14,1.6,315.0,39.03,39.0,36.3
0,38.87,88.0,30.29,0.21833000000000002,2.1,315.0,38.87,38.9,35.7
0,40.59,81.0,30.26,0.755,4.2,270.0,40.59,40.6,35.3
0,42.38,73.0,30.23,0.45166999999999996,3.0,225.0,42.38,42.4,34.5
1,41.97,74.0,30.21,0.41667,3.2,337.0,41.97,42.0,34.3
1,43.3,75.0,30.19,1.0,5.5,247.0,43.3,43.3,35.7
0,50.94,51.0,30.18,3.4933300000000003,11.4,75.0,50.94,50.9,33.5
0,53.9,45.0,30.14,4.905,16.3,80.0,53.9,53.9,33.0
0,56.82,42.0,30.1,5.62667,17.0,58.0,56.82,56.8,34.0
0,58.28,40.0,30.07,5.598330000000001,14.1,74.0,58.28,58.3,34.3
1,61.26,36.0,30.01,6.66167,18.3,63.0,61.26,61.3,33.8
0,63.19,35.0,29.96,6.183330000000001,19.6,66.0,63.19,63.2,34.9
0,62.99,37.0,29.91,5.82667,19.3,72.0,62.99,63.0,36.4
0,63.44,40.0,29.85,6.08,18.3,61.0,63.44,63.4,38.7
1,64.19,42.0,29.82,6.205,19.8,71.0,64.19,64.2,40.7
0,64.63,44.0,29.79,4.57167,16.3,74.0,64.63,64.6,42.3
1,63.86,45.0,29.76,3.96167,14.5,62.0,63.86,63.9,42.3
0,63.26,46.0,29.75,4.49667,16.8,32.0,63.26,63.3,42.2
1,62.14,48.0,29.74,3.8433300000000004,11.4,61.0,62.14,62.1,42.3
0,61.28,50.0,29.73,4.41833,17.3,42.0,61.28,61.3,42.5
0,60.75,52.0,29.71,3.93333,12.8,29.0,60.75,60.7,42.9
0,60.0,52.0,29.7,3.6,12.8,42.0,60.0,60.0,42.4
0,60.33,54.0,29.68,4.21333,13.8,7.0,60.33,60.3,43.4
0,60.24,55.0,29.67,3.74833,13.0,37.0,60.24,60.2,43.9
0,59.57,55.0,29.66,3.83667,13.0,11.0,59.57,59.6,43.3
0,59.76,54.0,29.65,4.00833,13.5,19.0,59.76,59.8,42.9
0,59.23,56.0,29.66,2.67,7.2,345.0,59.23,59.2,43.4
0,59.49,56.0,29.66,2.9416700000000002,8.9,26.0,59.49,59.5,43.9
1,59.24,58.0,29.67,2.81167,7.9,338.0,59.24,59.2,44.4
1,57.92,61.0,29.68,2.19833,6.2,335.0,57.92,57.9,44.4
0,60.49,59.0,29.68,2.23,7.5,320.0,60.49,60.5,45.9
0,66.33,51.0,29.67,3.4116699999999995,11.6,322.0,66.33,66.3,47.3
0,69.55,46.0,29.67,4.44,21.0,7.0,69.55,69.6,47.6
0,72.77,43.0,29.66,3.47667,14.1,348.0,72.77,72.8,49.2
1,75.64,40.0,29.65,4.1816699999999996,14.6,325.0,75.64,75.6,49.7
1,77.61,38.0,29.64,4.481669999999999,16.8,7.0,77.61,77.6,49.7
0,77.38,38.0,29.64,5.1816699999999996,14.9,345.0,77.38,77.4,49.8
1,77.66,39.0,29.64,4.736669999999999,12.8,52.0,77.66,77.7,50.5
1,77.58,39.0,29.66,4.71667,12.0,56.0,77.58,77.6,50.5
0,75.23,42.0,29.68,3.73,14.5,60.0,75.23,75.2,50.6
1,73.1,45.0,29.71,3.8666699999999996,12.5,360.0,73.1,73.1,50.5
0,69.48,51.0,29.75,1.84,4.0,360.0,69.48,69.5,50.5
0,66.95,57.0,29.77,1.6216700000000002,4.0,360.0,66.95,66.9,51.4
0,64.58,61.0,29.78,1.04667,2.6,305.0,64.58,64.6,50.9
0,61.88,67.0,29.8,0.86,4.0,270.0,61.88,61.9,50.9
0,61.56,68.0,29.8,2.00833,5.0,293.0,61.56,61.6,51.0
0,60.32,71.0,29.81,2.15167,5.5,311.0,60.32,60.3,50.9
0,59.28,75.0,29.81,1.81,4.9,307.0,59.28,59.3,51.2
0,57.14,80.0,29.81,0.19333,2.2,337.0,57.14,57.1,51.0
0,55.47,85.0,29.82,0.10167000000000001,2.7,225.0,55.47,55.5,50.9
0,54.36,87.0,29.84,0.245,2.2,70.0,54.36,54.4,50.5
0,53.41,89.0,29.85,0.24,3.7,270.0,53.41,53.4,50.3
1,54.68,87.0,29.87,1.46833,4.0,277.0,54.68,54.7,50.9
0,56.44,83.0,29.88,1.39333,6.2,315.0,56.44,56.4,51.3
1,62.26,72.0,29.9,2.825,7.7,295.0,62.26,62.3,53.1
0,68.52,59.0,29.9,3.235,8.9,321.0,68.52,68.5,53.6
0,71.89,52.0,29.91,3.8633300000000004,11.1,343.0,71.89,71.9,53.4
1,75.8,46.0,29.89,3.46167,10.6,339.0,75.8,75.8,53.2
0,78.63,40.0,29.88,3.97,12.8,328.0,78.63,78.6,52.2
0,80.68,38.0,29.87,3.50167,12.4,319.0,80.23,80.7,52.4
0,80.98,36.0,29.86,3.00333,10.6,295.0,80.32,81.0,51.6
0,79.94,37.0,29.86,3.0016700000000003,11.0,285.0,79.78,79.9,51.5
0,77.9,42.0,29.86,3.5766699999999996,10.5,327.0,77.86,77.9,52.6
0,71.57,57.0,29.88,2.215,9.5,252.0,71.57,71.6,55.3
0,70.53,59.0,29.9,1.8133299999999999,5.4,286.0,70.53,70.5,55.5
0,67.85,64.0,29.91,1.27833,4.2,276.0,67.85,67.8,55.4
0,65.22,71.0,29.94,0.16667,1.8,90.0,65.22,65.2,55.7
0,63.87,75.0,29.96,0.535,3.2,333.0,63.87,63.9,55.9
0,63.67,76.0,29.97,0.053329999999999995,1.6,135.0,63.67,63.7,56.0
0,64.07,75.0,29.98,0.34833000000000003,3.5,258.0,64.07,64.1,55.8
0,62.67,78.0,29.99,0.065,1.8,180.0,62.67,62.7,55.6
0,61.03,82.0,30.0,0.03,1.6,90.0,61.03,61.0,55.4
0,59.54,84.0,30.01,0.0,1.1,90.0,59.54,59.5,54.7
0,58.25,86.0,30.03,0.0,1.1,270.0,58.25,58.3,54.0
0,57.44,87.0,30.04,0.0,0.0,247.0,57.44,57.4,53.7
0,57.37,87.0,30.06,0.23833000000000001,3.0,225.0,57.37,57.4,53.6
0,56.5,88.0,30.09,0.23667,2.7,90.0,56.5,56.5,53.0
1,58.66,79.0,30.12,1.72333,5.5,46.0,58.66,58.7,52.3
0,61.68,67.0,30.14,2.71,8.9,91.0,61.68,61.7,50.5
0,64.1,57.0,30.15,2.105,6.5,95.0,64.1,64.1,48.6
0,64.61,55.0,30.17,2.605,9.5,114.0,64.61,64.6,48.0
1,64.77,51.0,30.17,3.4016699999999997,10.5,116.0,64.77,64.8,46.1
0,63.48,54.0,30.17,3.4866699999999997,11.0,184.0,63.48,63.5,46.5
0,64.85,54.0,30.15,2.915,7.7,116.0,64.85,64.8,47.6
1,64.93,55.0,30.14,2.885,10.0,244.0,64.93,64.9,48.3
1,65.5,56.0,30.13,2.55,7.0,181.0,65.5,65.5,49.4
0,64.31,62.0,30.13,2.3166700000000002,6.5,150.0,64.31,64.3,50.8
0,61.34,71.0,30.13,2.08833,6.0,156.0,61.34,61.3,51.8
0,58.31,81.0,30.13,1.85667,7.5,180.0,58.31,58.3,52.5
0,57.24,87.0,30.15,1.36,5.4,181.0,57.24,57.2,53.2
0,57.06,89.0,30.16,0.7416699999999999,4.2,209.0,57.06,57.1,53.8
0,56.7,90.0,30.16,0.54,3.2,112.0,56.7,56.7,53.9
0,56.1,92.0,30.17,0.335,3.0,360.0,56.1,56.1,53.8
0,55.92,91.0,30.16,0.34833000000000003,4.2,77.0,55.92,55.9,53.4
1,56.04,91.0,30.15,0.35833000000000004,3.0,90.0,56.04,56.0,53.5
1,56.53,90.0,30.15,0.495,2.7,67.0,56.53,56.5,53.5
0,56.21,93.0,30.15,0.49167,3.2,360.0,56.21,56.2,54.1
0,55.91,95.0,30.14,0.06333,1.8,225.0,55.91,55.9,54.5
0,55.79,96.0,30.14,0.18,2.6,315.0,55.79,55.8,54.7
0,55.97,96.0,30.15,0.03333,1.6,270.0,55.97,56.0,54.9
0,56.0,97.0,30.15,0.0,0.0,225.0,56.0,56.0,55.1
1,56.17,97.0,30.16,0.40166999999999997,2.7,22.0,56.17,56.2,55.4
1,56.14,97.0,30.16,1.54833,5.5,315.0,56.14,56.1,55.3
0,56.55,96.0,30.16,2.07,5.7,241.0,56.55,56.6,55.4
0,58.04,93.0,30.16,2.39833,7.9,180.0,58.04,58.0,56.0
0,60.19,88.0,30.14,2.39667,7.7,222.0,60.19,60.2,56.7
1,61.3,86.0,30.13,3.4933300000000003,8.1,256.0,61.3,61.3,57.2
0,62.0,86.0,30.11,3.7366699999999997,8.9,209.0,62.0,62.0,57.8
0,62.98,83.0,30.09,3.9866699999999997,11.1,273.0,62.98,63.0,57.8
0,62.86,83.0,30.08,3.6316699999999997,11.9,269.0,62.86,62.9,57.7
0,61.41,86.0,30.08,3.835,10.3,271.0,61.41,61.4,57.0
0,60.51,92.0,30.08,4.20167,10.6,250.0,60.51,60.5,58.1
0,61.5,93.0,30.08,3.4866699999999997,9.3,258.0,61.5,61.5,59.5
0,60.81,93.0,30.09,2.86333,10.0,245.0,60.81,60.8,58.9
1,59.76,96.0,30.1,2.1833299999999998,7.9,293.0,59.76,59.8,58.5
0,60.03,97.0,30.09,1.74833,7.0,225.0,60.03,60.0,59.1
1,60.82,97.0,30.08,1.52167,4.9,241.0,60.82,60.8,59.8
0,60.69,96.0,30.07,0.6116699999999999,4.7,248.0,60.69,60.7,59.6
0,59.54,96.0,30.05,0.45166999999999996,4.7,225.0,59.54,59.5,58.5
0,58.45,97.0,30.05,0.215,3.2,90.0,58.45,58.5,57.6
0,58.16,98.0,30.06,0.11667000000000001,2.2,67.0,58.16,58.2,57.5
0,58.27,98.0,30.04,0.08667000000000001,1.6,89.0,58.27,58.3,57.7
0,57.79,98.0,30.04,0.02,1.6,315.0,57.79,57.8,57.2
0,59.63,98.0,30.04,2.41,7.0,315.0,59.63,59.6,59.0
0,60.54,98.0,30.04,1.21,5.5,247.0,60.54,60.5,60.0
0,61.4,99.0,30.04,2.02833,5.7,270.0,61.4,61.4,61.1
0,62.1,98.0,30.04,3.3283300000000002,8.5,266.0,62.1,62.1,61.6
0,64.36,94.0,30.05,3.3583300000000005,8.1,281.0,64.36,64.4,62.5
1,68.76,86.0,30.04,4.345,9.8,270.0,68.76,68.8,64.2
0,70.69,82.0,30.03,5.13667,12.4,230.0,70.69,70.7,64.9
0,71.7,80.0,30.02,5.44,12.0,263.0,71.7,71.7,65.1
0,70.09,83.0,30.0,5.475,16.3,258.0,70.09,70.1,64.8
0,68.66,87.0,29.99,6.20667,15.4,227.0,68.66,68.7,64.5
0,67.25,88.0,29.98,5.231669999999999,13.5,239.0,67.25,67.3,63.6
0,66.23,90.0,29.98,4.04167,10.5,291.0,66.23,66.2,63.2
0,65.87,92.0,29.98,3.75167,10.5,268.0,65.87,65.9,63.6
1,66.0,94.0,29.98,2.7316700000000003,9.3,266.0,66.0,66.0,64.1
0,66.03,93.0,29.99,2.3,7.0,240.0,66.03,66.0,64.0
0,65.29,94.0,30.0,2.05333,6.2,262.0,65.29,65.3,63.5
0,65.21,94.0,30.0,2.64833,7.2,270.0,65.21,65.2,63.4
0,65.96,94.0,30.01,2.66667,7.7,270.0,65.96,66.0,64.2
0,66.77,94.0,30.01,2.98333,7.2,261.0,66.77,66.8,65.0
0,67.65,93.0,30.01,2.58333,8.5,254.0,67.65,67.6,65.7
0,66.0,95.0,30.0,3.3433300000000004,9.3,274.0,66.0,66.0,64.5
0,64.46,97.0,30.0,2.88333,7.5,283.0,64.46,64.5,63.6
0,64.46,98.0,29.99,1.68,5.5,261.0,64.46,64.5,63.9
0,64.51,98.0,29.98,1.41167,6.7,248.0,64.51,64.5,63.9
0,65.02,98.0,29.98,2.42667,8.4,225.0,65.02,65.0,64.4
0,64.88,98.0,29.98,2.90333,7.9,239.0,64.88,64.9,64.2
0,64.95,98.0,29.98,1.825,6.2,270.0,64.95,65.0,64.4
0,65.28,98.0,29.99,2.815,8.4,292.0,65.28,65.3,64.7
0,65.57,97.0,30.0,3.5033300000000005,9.0,246.0,65.57,65.6,64.8
0,65.85,97.0,29.99,3.52333,10.3,223.0,65.85,65.9,64.9
0,67.26,95.0,29.98,4.06,11.0,271.0,67.26,67.3,65.6
0,67.7,92.0,29.98,4.4366699999999994,11.1,257.0,67.7,67.7,65.3
0,67.83,93.0,29.97,4.45833,11.6,276.0,67.83,67.8,65.6
0,67.76,92.0,29.96,4.135,12.0,232.0,67.76,67.8,65.4
0,67.74,94.0,29.95,4.205,11.6,259.0,67.74,67.7,65.9
0,68.62,92.0,29.93,4.08,13.0,241.0,68.62,68.6,66.3
0,67.22,94.0,29.93,4.62,15.5,277.0,67.22,67.2,65.5
0,68.18,96.0,29.93,4.606669999999999,11.6,261.0,68.18,68.2,67.1
0,66.87,97.0,29.93,3.8183300000000004,10.6,271.0,66.87,66.9,65.9
0,65.07,98.0,29.93,3.9116699999999995,10.6,261.0,65.07,65.1,64.4
0,64.81,99.0,29.94,5.025,15.5,260.0,64.81,64.8,64.4
0,64.44,99.0,29.95,4.72167,13.5,272.0,64.44,64.4,64.1
0,64.28,99.0,29.95,3.735,11.1,278.0,64.28,64.3,64.0
0,64.91,98.0,29.94,3.9716699999999996,10.0,257.0,64.91,64.9,64.4
0,64.12,98.0,29.95,3.645,10.5,282.0,64.12,64.1,63.6
0,63.68,99.0,29.95,2.36833,6.0,284.0,63.68,63.7,63.4
0,63.96,99.0,29.95,2.85333,7.7,252.0,63.96,64.0,63.6
0,64.18,97.0,29.95,1.49,5.5,228.0,64.18,64.2,63.3
0,63.09,98.0,29.95,2.175,8.4,225.0,63.09,63.1,62.4
1,62.58,98.0,29.95,2.92333,7.5,242.0,62.58,62.6,62.0
1,63.44,97.0,29.96,2.45167,7.7,264.0,63.44,63.4,62.5
0,64.27,95.0,29.97,1.855,5.5,251.0,64.27,64.3,62.7
0,66.1,92.0,29.97,3.22667,11.1,255.0,66.1,66.1,63.6
0,68.16,87.0,29.96,3.95,9.8,244.0,68.16,68.2,64.1
0,68.5,85.0,29.94,3.6966699999999997,9.8,276.0,68.5,68.5,63.8
0,69.85,81.0,29.93,4.4,11.1,289.0,69.85,69.9,63.8
0,70.95,78.0,29.9,4.625,12.4,239.0,70.95,70.9,63.9
0,70.69,80.0,29.87,5.30167,12.5,259.0,70.69,70.7,64.1
0,69.08,84.0,29.86,4.8983300000000005,12.8,280.0,69.08,69.1,64.0
0,67.19,88.0,29.87,4.57167,13.8,232.0,67.19,67.2,63.6
0,65.8,92.0,29.87,3.565,9.3,278.0,65.8,65.8,63.5
0,65.25,94.0,29.86,2.24333,7.2,284.0,65.25,65.3,63.4
0,65.32,92.0,29.87,1.37667,5.5,230.0,65.32,65.3,63.0
0,65.45,91.0,29.86,2.2516700000000003,7.5,223.0,65.45,65.5,62.7
1,66.3,88.0,29.86,4.0233300000000005,9.8,244.0,66.3,66.3,62.7
0,67.68,87.0,29.84,4.495,11.9,235.0,67.68,67.7,63.7
0,66.72,91.0,29.84,4.37667,12.0,240.0,66.72,66.7,64.0
0,65.97,94.0,29.8,4.08,10.5,257.0,65.97,66.0,64.1
0,66.36,98.0,29.75,3.915,11.1,236.0,66.36,66.4,65.7
0,66.46,98.0,29.71,4.473330000000001,14.1,234.0,66.46,66.5,65.9
0,67.04,98.0,29.65,5.018330000000001,14.9,231.0,67.04,67.0,66.6
0,67.9,97.0,29.59,8.505,27.0,241.0,67.9,67.9,66.9
0,68.78,97.0,29.55,9.78167,26.6,253.0,68.78,68.8,67.8
0,69.49,96.0,29.51,10.77833,27.6,257.0,69.49,69.5,68.3
0,69.44,96.0,29.46,11.39,30.1,263.0,69.44,69.4,68.2
0,69.43,95.0,29.41,12.94333,29.6,271.0,69.43,69.4,68.0
0,69.7,93.0,29.4,10.86667,33.2,287.0,69.7,69.7,67.5
0,71.77,88.0,29.45,5.63667,22.3,299.0,71.77,71.8,68.2
0,70.89,74.0,29.48,7.17667,21.0,317.0,70.89,70.9,62.3
0,70.7,66.0,29.49,4.955,17.6,360.0,70.7,70.7,58.8
0,72.46,58.0,29.51,6.29,17.5,1.0,72.46,72.5,56.9
0,72.14,57.0,29.53,7.651669999999999,21.8,9.0,72.14,72.1,56.0
0,72.12,50.0,29.57,6.0616699999999994,20.3,358.0,72.12,72.1,52.5
0,70.47,50.0,29.61,5.83833,18.1,351.0,70.47,70.5,51.0
0,68.26,52.0,29.66,4.29667,14.6,338.0,68.26,68.3,49.8
0,65.43,55.0,29.71,2.805,9.0,313.0,65.43,65.4,49.1
0,63.29,57.0,29.74,2.69333,7.5,299.0,63.29,63.3,47.8
0,61.63,60.0,29.78,1.91,9.0,325.0,61.63,61.6,47.7
0,61.26,61.0,29.79,3.4533300000000002,9.0,299.0,61.26,61.3,47.6
0,59.18,66.0,29.81,2.105,7.9,322.0,59.18,59.2,48.0
0,58.92,67.0,29.82,2.5666700000000002,6.7,339.0,58.92,58.9,48.0
0,58.12,69.0,29.83,2.39833,8.5,326.0,58.12,58.1,47.9
0,56.31,73.0,29.84,1.2566700000000002,6.5,310.0,56.31,56.3,47.7
0,56.65,72.0,29.83,2.73667,8.4,328.0,56.65,56.6,47.9
0,56.01,75.0,29.83,3.09833,11.1,263.0,56.01,56.0,48.1
1,56.03,75.0,29.83,3.41667,10.6,303.0,56.03,56.0,48.3
0,55.63,76.0,29.84,4.25,12.5,324.0,55.63,55.6,48.3
0,54.85,79.0,29.85,2.97667,9.5,339.0,54.85,54.9,48.5
0,55.46,80.0,29.86,2.44,8.5,335.0,55.46,55.5,49.4
0,58.76,74.0,29.86,2.965,9.3,336.0,58.76,58.8,50.6
0,61.18,71.0,29.86,3.27,8.4,316.0,61.18,61.2,51.8
0,64.3,66.0,29.86,4.0683300000000004,10.5,326.0,64.3,64.3,52.6
0,64.21,69.0,29.86,4.271669999999999,10.3,304.0,64.21,64.2,53.9
0,67.11,64.0,29.86,5.97,14.6,270.0,67.11,67.1,54.6
0,66.62,69.0,29.86,7.09,17.0,304.0,66.62,66.6,56.0
0,68.25,65.0,29.86,5.9383300000000006,15.1,291.0,68.25,68.2,56.1
0,69.45,62.0,29.86,5.32333,14.0,296.0,69.45,69.5,55.9
0,68.15,68.0,29.86,5.05167,12.4,277.0,68.15,68.1,57.1
1,65.6,78.0,29.86,4.545,10.3,315.0,65.6,65.6,58.5
1,63.42,85.0,29.88,2.98,8.1,295.0,63.42,63.4,58.8
0,61.65,89.0,29.9,1.915,7.0,317.0,61.65,61.6,58.4
0,59.35,92.0,29.92,0.615,4.0,7.0,59.35,59.4,57.2
0,57.42,95.0,29.93,0.015,1.1,90.0,57.42,57.4,55.9
0,56.17,96.0,29.95,0.053329999999999995,1.3,90.0,56.17,56.2,55.0
1,54.73,97.0,29.95,0.013330000000000002,1.3,90.0,54.73,54.7,53.8
0,53.48,97.0,29.95,0.03167,1.3,180.0,53.48,53.5,52.6
0,52.32,97.0,29.95,0.17167000000000002,2.1,360.0,52.32,52.3,51.5
